htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
uc1.b2940057	Parliamentary debates (Hansard) JUNE 2-JULY 19 1967	New Zealand. Parliament	1967-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940057
uc1.b2940060	Parliamentary debates (Hansard) NOV. 3-24 1967	New Zealand. Parliament	1967-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940060
uc1.b2940059	Parliamentary debates (Hansard) SEPT. 14-NOV. 2 1967	New Zealand. Parliament	1967-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940059
uc1.b2940058	Parliamentary debates (Hansard) JULY 20-SEPT. 13 1967	New Zealand. Parliament	1967-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940058
uc1.b2940056	Parliamentary debates (Hansard) APR. 26 -JUNE 1 1967	New Zealand. Parliament	1967-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940056
uc1.b2940065	Parliamentary debates (Hansard) DEC. 5-19 1968	New Zealand. Parliament	1968-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940065
uc1.b2940063	Parliamentary debates (Hansard) SEPT. 17-OCT. 30 1968	New Zealand. Parliament	1968-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940063
uc1.b2940061	Parliamentary debates (Hansard) JUNE 28-JULY 30 1968	New Zealand. Parliament	1968-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940061
uc1.b2940064	Parliamentary debates (Hansard) OCT. 31-DEC. 4 1968	New Zealand. Parliament	1968-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940064
uc1.b2940062	Parliamentary debates (Hansard) JULY 31-SEPT. 13 1968	New Zealand. Parliament	1968-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940062
uc1.b2940070	Parliamentary debates (Hansard) OCT. 2-24 1969	New Zealand. Parliament	1969-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940070
uc1.b2940068	Parliamentary debates (Hansard) AUG. 5-SEPT. 9 1969	New Zealand. Parliament	1969-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940068
uc1.b2940069	Parliamentary debates (Hansard) SEPT. 10-OCT. 2 1969	New Zealand. Parliament	1969-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940069
uc1.b2940066	Parliamentary debates (Hansard) MAY 15-JUNE 25 1969	New Zealand. Parliament	1969-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940066
uc1.b2940067	Parliamentary debates (Hansard) JUNE 26-JULY 5 1969	New Zealand. Parliament	1969-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940067
uc1.b2940073	Parliamentary debates (Hansard) JULY 9-AUG. 21 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940073
uc1.b2940071	Parliamentary debates (Hansard) MAR. 12-APR. 24 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940071
uc1.b2940072	Parliamentary debates (Hansard) MAY 19-JULY 8 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940072
uc1.b2940078	Parliamentary debates (Hansard) AUG. 25-SEPT. 25 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940078
uc1.b2940079	Parliamentary debates (Hansard) SEPT. 29-OCT. 29 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940079
uc1.b2940080	Parliamentary debates (Hansard) OCT. 30-DEC. 3 1970	New Zealand. Parliament	1970-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940080
uc1.b2940076	Parliamentary debates (Hansard) JULY 8-AUG. 20 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940076
uc1.b2940127	Parliamentary debates (Hansard) JUNE 9-JULY 7 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940127
uc1.b2940074	Parliamentary debates (Hansard) SEPT. 22-OCT. 28 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940074
uc1.b2940128	Parliamentary debates (Hansard) NOV. 23-DEC. 17 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940128
uc1.b2940077	Parliamentary debates (Hansard) AUG. 25-SEPT. 21 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940077
uc1.b2940081	Parliamentary debates (Hansard) FEB. 25-MAR. 24 1971(v.371)	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940081
uc1.b2940075	Parliamentary debates (Hansard) OCT. 29-NOV. 19 1971	New Zealand. Parliament	1971-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940075
uc1.b2940129	Parliamentary debates (Hansard) JUNE 7-JULY 6 1972	New Zealand. Parliament	1972-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940129
uc1.b2940130	Parliamentary debates (Hansard) JULY 7-AUG. 9 1972	New Zealand. Parliament	1972-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940130
uc1.b2940131	Parliamentary debates (Hansard) AUG. 10-SEPT. 14 1972	New Zealand. Parliament	1972-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940131
uc1.b2940132	Parliamentary debates (Hansard) SEPT. 15-OCT. 20 1972	New Zealand. Parliament	1972-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940132
uc1.b2940136	Parliamentary debates (Hansard) AUG. 1-SEPT. 13 1973	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940136
uc1.b2940135	Parliamentary debates (Hansard) JULY 3-31 1973	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940135
uc1.b2940134	Parliamentary debates (Hansard) JUNE 5-29 1973(V. 383)	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940134
uc1.b2940139	Parliamentary debates (Hansard) NOV. 8-23 1973	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940139
uc1.b2940137	Parliamentary debates (Hansard) SEPT. 14-OCT. 12 1973	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940137
uc1.b2940133	Parliamentary debates (Hansard) FEB. 14-MAR. 16 1973(V.382)	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940133
uc1.b2940138	Parliamentary debates (Hansard) OCT. 16-NOV. 7 1973	New Zealand. Parliament	1973-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940138
uc1.b2940144	Parliamentary debates (Hansard) AUG. 2-SEPT. 3 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940144
uc1.b2940140	Parliamentary debates (Hansard) FEB. 4-MAR. 14 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940140
uc1.b2940143	Parliamentary debates (Hansard) JULY 9-AUG. 1 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940143
uc1.b2940142	Parliamentary debates (Hansard) JUNE 11-JULY 5 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940142
uc1.b2940146	Parliamentary debates (Hansard) OCT. 11-NOV. 8 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940146
uc1.b2940141	Parliamentary debates (Hansard) MAR. 15-JUNE 7 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940141
uc1.b2940145	Parliamentary debates (Hansard) SEPT. 17-OCT. 10 1974	New Zealand. Parliament	1974-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940145
uc1.b2940152	Parliamentary debates (Hansard) SEPT. 2-26 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940152
uc1.b2940149	Parliamentary debates (Hansard) JUNE 3-24 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940149
uc1.b2940151	Parliamentary debates (Hansard) JULY 23-AUG. 29 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940151
uc1.b2940147	Parliamentary debates (Hansard) MAR. 24-APR. 23 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940147
uc1.b2940148	Parliamentary debates (Hansard) APR.24-MAY 30 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940148
uc1.b2940150	Parliamentary debates (Hansard) JUNE 25-JULY 26 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940150
uc1.b2940153	Parliamentary debates (Hansard) SEPT. 30-OCT. 10 1975	New Zealand. Parliament	1975-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940153
uc1.b2940157	Parliamentary debates (Hansard) SEPT. 8-OCT. 13 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940157
uc1.b2940156	Parliamentary debates (Hansard) AUG. 12-SEPT. 7 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940156
uc1.b2940158	Parliamentary debates (Hansard) OCT. 14-NOV. 13 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940158
uc1.b2940159	Parliamentary debates (Hansard) NOV. 16-DEC. 14 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940159
uc1.b2940155	Parliamentary debates (Hansard) JULY 21-AUG. 11 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940155
uc1.b2940154	Parliamentary debates (Hansard) JUNE 22-JULY 20 1976	New Zealand. Parliament	1976-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940154
uc1.b2940162	Parliamentary debates (Hansard) JUNE 17-JULY 21 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940162
uc1.b2940161	Parliamentary debates (Hansard) MAY 19-JUNE 16 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940161
uc1.b2940163	Parliamentary debates (Hansard) JULY 22-AUG. 19 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940163
uc1.b2940165	Parliamentary debates (Hansard) SEPT. 22-OCT. 25 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940165
uc1.b2940167	Parliamentary debates (Hansard) NOV. 23-DEC. 16 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940167
uc1.b2940164	Parliamentary debates (Hansard) AUG. 23 SEPT. 21 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940164
uc1.b2940166	Parliamentary debates (Hansard) OCT. 26-NOV. 22 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940166
uc1.b2940160	Parliamentary debates (Hansard) FEB. 28 1977	New Zealand. Parliament	1977-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940160
uc1.b3281372	Parliamentary debates (Hansard) MAY 10-OCT. 6 1978(V.421)	New Zealand. Parliament	1978-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281372
uc1.b2940168	Parliamentary debates (Hansard) MAY 10-JUNE 14 1978(v.417)	New Zealand. Parliament	1978-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b2940168
uc1.b3103121	Parliamentary debates (Hansard) JULY 13-AUG. 15 1978	New Zealand. Parliament	1978-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3103121
uc1.b3103120	Parliamentary debates (Hansard) JUNE 15-JULY 12 1978	New Zealand. Parliament	1978-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3103120
uc1.b3103122	Parliamentary debates (Hansard) AUG. 16-SEPT. 14 1978	New Zealand. Parliament	1978-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3103122
uc1.b3281374	Parliamentary debates (Hansard) JUNE 15-JULY 13 1979(V. 423)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281374
uc1.b3281373	Parliamentary debates (Hansard) MAY 16-JUNE 14 1979(V. 422)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281373
uc1.b3281379	Parliamentary debates (Hansard) MAY 16-DEC. 14 1979(V. 422-428 INDEX)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281379
uc1.b3281376	Parliamentary debates (Hansard) AUG. 16-SEPT. 20 1979(V. 425)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281376
uc1.b3281375	Parliamentary debates (Hansard) JULY 17-AUG. 15 1979(V. 424)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281375
uc1.b3281377	Parliamentary debates (Hansard) SEPT. 21-OCT. 25 1979(V. 426)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281377
uc1.b3281378	Parliamentary debates (Hansard) OCT. 26-DEC. 6 1979(V. 427)	New Zealand. Parliament	1979-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281378
uc1.b3281385	Parliamentary debates (Hansard) OCT. 2-NOV. 5 1980(V. 434)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281385
uc1.b3281386	Parliamentary debates (Hansard) NOV. 6-27 1980(V. 435)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281386
uc1.b3281382	Parliamentary debates (Hansard) JULY 9-30 1980(V. 431)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281382
uc1.b3281381	Parliamentary debates (Hansard) JUNE 12-JULY 8 1980(V. 430)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281381
uc1.b3281380	Parliamentary debates (Hansard) MAY 15-JUNE 11 1980(V. 429)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281380
uc1.b3281387	Parliamentary debates (Hansard) NOV. 28-DEC. 12 1980(V. 436)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281387
uc1.b3281384	Parliamentary debates (Hansard) AUG. 29-OCT. 1 1980(V. 433)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281384
uc1.b3281383	Parliamentary debates (Hansard) JULY 31-AUG. 28 1980(V. 432)	New Zealand. Parliament	1980-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281383
uc1.b3281392	Parliamentary debates (Hansard) SEPT. 10-OCT. 9 1981(V. 441)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281392
uc1.b3281391	Parliamentary debates (Hansard) AUG. 11-SEPT. 9 1981(V. 440)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281391
uc1.b3281393	Parliamentary debates (Hansard) OCT. 13-23 1981(V. 442)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281393
uc1.b3281390	Parliamentary debates (Hansard) JULY 17-AUG. 7 1981(V. 439)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281390
uc1.b3281389	Parliamentary debates (Hansard) JUNE 24-JULY 16 1981(V. 438)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281389
uc1.b3281388	Parliamentary debates (Hansard) MAY 28-JUNE 23 1981(V. 437)	New Zealand. Parliament	1981-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281388
uc1.b3281396	Parliamentary debates (Hansard) AUG. 3-20 1982(V. 445)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281396
uc1.b3281395	Parliamentary debates (Hansard) MAY 5-JULY 30 1982(V. 444)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281395
uc1.b3281394	Parliamentary debates (Hansard) APR. 6-MAY 4 1982(V. 443)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281394
uc1.b3281398	Parliamentary debates (Hansard) SEPT. 17-OCT. 15 1982(V. 447)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281398
uc1.b3281399	Parliamentary debates (Hansard) OCT. 19-NOV. 26 1982(V. 448)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281399
uc1.b3281397	Parliamentary debates (Hansard) AUG. 25-SEPT. 16 1982(V. 446)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281397
uc1.b3281400	Parliamentary debates (Hansard) NOV. 30-DEC. 17 1982(V. 449)	New Zealand. Parliament	1982-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281400
uc1.b3281401	Parliamentary debates (Hansard) APR. 7-MAY 4 1983(V. 450)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281401
uc1.b3281404	Parliamentary debates (Hansard) SEPT. 15-OCT. 20 1983(V. 453)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281404
uc1.b3281403	Parliamentary debates (Hansard) AUG. 19-SEPT. 14 1983(V. 452)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281403
uc1.b3281405	Parliamentary debates (Hansard) OCT. 21-NOV. 18 1983(V. 454)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281405
uc1.b3281406	Parliamentary debates (Hansard) NOV. 22-DEC. 16 1983(V. 455)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281406
uc1.b3281402	Parliamentary debates (Hansard) MAY 31-AUG. 18 1983(V. 451)	New Zealand. Parliament	1983-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281402
uc1.b3281409	Parliamentary debates (Hansard) OCT. 4-NOV. 3 1984(V. 458)	New Zealand. Parliament	1984-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281409
uc1.b3281410	Parliamentary debates (Hansard) NOV. 13-DEC. 5 1984(V. 459)	New Zealand. Parliament	1984-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281410
uc1.b3281408	Parliamentary debates (Hansard) AUG. 15-OCT. 3 1984(V. 457)	New Zealand. Parliament	1984-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281408
uc1.b3281407	Parliamentary debates (Hansard) MAY 31-JUNE 14 1984(V. 456)	New Zealand. Parliament	1984-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281407
uc1.b3281416	Parliamentary debates (Hansard) AUG. 6-SEPT. 12 1985(V. 465)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281416
uc1.b3281411	Parliamentary debates (Hansard) DEC. 6 1984-FEB. 20 1985(V. 460)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281411
uc1.b3281414	Parliamentary debates (Hansard) JUNE 11-JULY 11 1985(V. 463)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281414
uc1.b3281415	Parliamentary debates (Hansard) JULY 12-26 1985(V. 464)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281415
